PHONE_ID,PHONE_TOESTELMERK,PHONE_MODEL,PHONE_TITLE,PHONE_TITLE_DETAILS,PHONE_TILDSDUUR,PHONE_GARANTIE,PHONE_PRICE,CURRENT_LINK
2551,Motorola,Moto E3,"Koptelefoon aansluiting
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-motorola-moto-e3
2552,Motorola,Moto E5 Plus,"Touchscreen / lcd scherm vervangen
","Wanneer uw toestel een glasbreuk, niet werkend Touchscreen of defect LCD display heeft (wit of zwarte vlekken/strepen) dan dient altijd het gehele scherm vervangen te worden.",1 uur alleen op afspraak,Levenslang,€ 119.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2553,Motorola,Moto E5 Plus,"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de kapotte oplaad connector module vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 59.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2554,Motorola,Moto E5 Plus,"Achter camera
","Werkt de achter camera van uw toestel niet? Gaat camera lens niet open? Heeft u problemen met flits? Bij deze reparatie wordt de kapotte  camera-unit inclusief het flits vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 59.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2555,Motorola,Moto E5 Plus,"Powerknop aan/ uit vervangen
",,,,€ 59.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2556,Motorola,Moto E5 Plus,"Accu vervangen
","Laadt uw toestel niet of nauwelijks meer op? Valt het toestel vaak uit? Geeft het telkens andere percentages weer? Waarschijnlijk is dan de accu van de smartphone of tablet aan vervanging toe. Wij vervangen snel uw oude accu door een nieuw, origineel exemplaar!",1 uur alleen op afspraak,3 maanden,€ 49.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2557,Motorola,Moto E5 Plus,"Voor camera
","Werkt de camera van uw toestel niet? Gaat camera lens niet open? Bij deze reparatie wordt de kapotte smartphone of tablet camera-unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 49.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2558,Motorola,Moto E5 Plus,"Luidspreker
",,,,€ 45.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2559,Motorola,Moto E5 Plus,"Oorspeaker vervangen
","Verstaat u tijdens het bellen uw gesprekspartner slecht, of zelfs niet?
Bij deze reparatie wordt de oor speaker unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 39.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2560,Motorola,Moto E5 Plus,"Backcover vervangen
",,,,€ 39.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2561,Motorola,Moto E5 Plus,"Prijsopgave voor verzekering
","Heeft u uw toestel laten vallen of derden en daardoor schade aan het toestel. Veel mensen weten niet dat de kosten voor het repareren van het toestel vaak bij de verzekering gedeclareerd kunnen worden.

Bij ons kunt u terecht voor een officiele factuur van de reparatiekosten. De kosten voor de factuur worden in mindering gebracht op de totale reparatiekosten als u het toestel bij ons laat repareren.",Direct na reparatie onderzoek,,€ 35.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2562,Motorola,Moto E5 Plus,"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad, en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.
 
Dit alles binnen 1 werkdag. 80% kans op volledig herstel na waterschade.",1 werkdag,,€ 35.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2563,Motorola,Moto E5 Plus,"Software herstel
",Komt uw toestel niet verder dan het Logo of zitten er andere fouten in de software van het toestel? Bij deze reparatie wordt toestel volledig gewist en komt er nieuwe software op.,1 uur alleen op afspraak,3 maanden,€ 35.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2564,Motorola,Moto E5 Plus,"Anders
",Omschrijf de klacht zo duidelijk mogelijk bij de klachtomschrijving.,Wordt bij het ontvangst aangeven,,€ 0.00,https://www.doctorphone.nl/reparatie-motorola-moto-e5-plus
2565,Motorola,Moto G (3rd Generation),"Touchscreen / lcd scherm vervangen
","Wanneer uw toestel een glasbreuk, niet werkend Touchscreen of defect LCD display heeft (wit of zwarte vlekken/strepen) dan dient altijd het gehele scherm vervangen te worden.",1 uur alleen op afspraak,Levenslang,€ 139.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2566,Motorola,Moto G (3rd Generation),"Voor camera
","Werkt de camera van uw toestel niet? Gaat camera lens niet open? Bij deze reparatie wordt de kapotte smartphone of tablet camera-unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 59.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2567,Motorola,Moto G (3rd Generation),"Achter camera
","Werkt de achter camera van uw toestel niet? Gaat camera lens niet open? Heeft u problemen met flits? Bij deze reparatie wordt de kapotte  camera-unit inclusief het flits vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 59.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2568,Motorola,Moto G (3rd Generation),"Accu vervangen
","Laadt uw toestel niet of nauwelijks meer op? Valt het toestel vaak uit? Geeft het telkens andere percentages weer? Waarschijnlijk is dan de accu van de smartphone of tablet aan vervanging toe. Wij vervangen snel uw oude accu door een nieuw, origineel exemplaar!",1 uur alleen op afspraak,3 maanden,€ 59.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2569,Motorola,Moto G (3rd Generation),"Koptelefoon aansluiting
",,,,€ 49.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2570,Motorola,Moto G (3rd Generation),"Microfoon vervangen
","Hoort de tegenpartij u nauwelijks of niet? Geen geluid tijdens het opnemen van video's
Bij deze reparatie wordt de microfoon vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 49.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2571,Motorola,Moto G (3rd Generation),"Luidspreker
",,,,€ 49.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2572,Motorola,Moto G (3rd Generation),"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de kapotte oplaad connector module vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 49.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2573,Motorola,Moto G (3rd Generation),"Software herstel
",Komt uw toestel niet verder dan het Logo of zitten er andere fouten in de software van het toestel? Bij deze reparatie wordt toestel volledig gewist en komt er nieuwe software op.,1 uur alleen op afspraak,3 maanden,€ 35.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2574,Motorola,Moto G (3rd Generation),"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad, en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.
 
Dit alles binnen 1 werkdag. 80% kans op volledig herstel na waterschade.",1 werkdag,,€ 35.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2575,Motorola,Moto G (3rd Generation),"Prijsopgave voor verzekering
","Heeft u uw toestel laten vallen of derden en daardoor schade aan het toestel. Veel mensen weten niet dat de kosten voor het repareren van het toestel vaak bij de verzekering gedeclareerd kunnen worden.

Bij ons kunt u terecht voor een officiele factuur van de reparatiekosten. De kosten voor de factuur worden in mindering gebracht op de totale reparatiekosten als u het toestel bij ons laat repareren.",Direct na reparatie onderzoek,,€ 35.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2576,Motorola,Moto G (3rd Generation),"Oorspeaker vervangen
","Verstaat u tijdens het bellen uw gesprekspartner slecht, of zelfs niet?
Bij deze reparatie wordt de oor speaker unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 35.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2577,Motorola,Moto G (3rd Generation),"Anders
",Omschrijf de klacht zo duidelijk mogelijk bij de klachtomschrijving.,Wordt bij het ontvangst aangeven,,€ 0.00,https://www.doctorphone.nl/reparatie-motorola-moto-g-3rd-generation
2578,Nokia,2,"Accu vervangen
","Laadt uw toestel niet of nauwelijks meer op? Valt het toestel vaak uit? Geeft het telkens andere percentages weer? Waarschijnlijk is dan de accu van de smartphone of tablet aan vervanging toe. Wij vervangen snel uw oude accu door een nieuw, origineel exemplaar!",1 uur alleen op afspraak,3 maanden,€ 39.00,https://www.doctorphone.nl/reparatie-nokia-2
2579,Nokia,2,"Prijsopgave voor verzekering
","Heeft u uw toestel laten vallen of derden en daardoor schade aan het toestel. Veel mensen weten niet dat de kosten voor het repareren van het toestel vaak bij de verzekering gedeclareerd kunnen worden.

Bij ons kunt u terecht voor een officiele factuur van de reparatiekosten. De kosten voor de factuur worden in mindering gebracht op de totale reparatiekosten als u het toestel bij ons laat repareren.",Direct na reparatie onderzoek,,€ 35.00,https://www.doctorphone.nl/reparatie-nokia-2
2580,Nokia,2,"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad, en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.
 
Dit alles binnen 1 werkdag. 80% kans op volledig herstel na waterschade.",1 werkdag,,€ 35.00,https://www.doctorphone.nl/reparatie-nokia-2
2581,Nokia,2,"Software herstel
",Komt uw toestel niet verder dan het Logo of zitten er andere fouten in de software van het toestel? Bij deze reparatie wordt toestel volledig gewist en komt er nieuwe software op.,1 uur alleen op afspraak,3 maanden,€ 35.00,https://www.doctorphone.nl/reparatie-nokia-2
2582,Nokia,2,"Touchscreen / lcd scherm vervangen
","Wanneer uw toestel een glasbreuk, niet werkend Touchscreen of defect LCD display heeft (wit of zwarte vlekken/strepen) dan dient altijd het gehele scherm vervangen te worden.",1 uur alleen op afspraak,Levenslang,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-2
2583,Nokia,2,"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de kapotte oplaad connector module vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-2
2584,Nokia,2,"Anders
",Omschrijf de klacht zo duidelijk mogelijk bij de klachtomschrijving.,Wordt bij het ontvangst aangeven,,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-2
2585,Nokia,2,"Voor camera
","Werkt de camera van uw toestel niet? Gaat camera lens niet open? Bij deze reparatie wordt de kapotte smartphone of tablet camera-unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-2
2586,Nokia,2,"Achter camera
","Werkt de achter camera van uw toestel niet? Gaat camera lens niet open? Heeft u problemen met flits? Bij deze reparatie wordt de kapotte  camera-unit inclusief het flits vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-2
2587,Nokia,2,"Oorspeaker vervangen
","Verstaat u tijdens het bellen uw gesprekspartner slecht, of zelfs niet?
Bij deze reparatie wordt de oor speaker unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-2
2588,Nokia,2,"Backcover vervangen
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-2
2589,Nokia,2,"Luidspreker
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-2
2590,Nokia,3,"Prijsopgave voor verzekering
","Heeft u uw toestel laten vallen of derden en daardoor schade aan het toestel. Veel mensen weten niet dat de kosten voor het repareren van het toestel vaak bij de verzekering gedeclareerd kunnen worden.

Bij ons kunt u terecht voor een officiele factuur van de reparatiekosten. De kosten voor de factuur worden in mindering gebracht op de totale reparatiekosten als u het toestel bij ons laat repareren.",Direct na reparatie onderzoek,,€ 35.00,https://www.doctorphone.nl/reparatie-nokia-3
2591,Nokia,3,"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad, en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.
 
Dit alles binnen 1 werkdag. 80% kans op volledig herstel na waterschade.",1 werkdag,,€ 35.00,https://www.doctorphone.nl/reparatie-nokia-3
2592,Nokia,3,"Software herstel
",Komt uw toestel niet verder dan het Logo of zitten er andere fouten in de software van het toestel? Bij deze reparatie wordt toestel volledig gewist en komt er nieuwe software op.,1 uur alleen op afspraak,3 maanden,€ 35.00,https://www.doctorphone.nl/reparatie-nokia-3
2593,Nokia,3,"Touchscreen / lcd scherm vervangen
","Wanneer uw toestel een glasbreuk, niet werkend Touchscreen of defect LCD display heeft (wit of zwarte vlekken/strepen) dan dient altijd het gehele scherm vervangen te worden.",1 uur alleen op afspraak,Levenslang,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2594,Nokia,3,"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de kapotte oplaad connector module vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2595,Nokia,3,"Accu vervangen
","Laadt uw toestel niet of nauwelijks meer op? Valt het toestel vaak uit? Geeft het telkens andere percentages weer? Waarschijnlijk is dan de accu van de smartphone of tablet aan vervanging toe. Wij vervangen snel uw oude accu door een nieuw, origineel exemplaar!",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2596,Nokia,3,"Anders
",Omschrijf de klacht zo duidelijk mogelijk bij de klachtomschrijving.,Wordt bij het ontvangst aangeven,,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2597,Nokia,3,"Voor camera
","Werkt de camera van uw toestel niet? Gaat camera lens niet open? Bij deze reparatie wordt de kapotte smartphone of tablet camera-unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2598,Nokia,3,"Achter camera
","Werkt de achter camera van uw toestel niet? Gaat camera lens niet open? Heeft u problemen met flits? Bij deze reparatie wordt de kapotte  camera-unit inclusief het flits vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2599,Nokia,3,"Oorspeaker vervangen
","Verstaat u tijdens het bellen uw gesprekspartner slecht, of zelfs niet?
Bij deze reparatie wordt de oor speaker unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2600,Nokia,3,"Backcover vervangen
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2601,Nokia,3,"Luidspreker
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2602,Nokia,3,"Powerknop aan/ uit vervangen
","Werkt de aan en uit knop van uw Nokia niet? Deze aan en uit knop kunnen wij voor u vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 Maanden,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2603,Nokia,3,"Koptelefoon aansluiting
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-nokia-3
2604,Nokia,5,"Touchscreen / lcd scherm vervangen
","Wanneer uw toestel een glasbreuk, niet werkend Touchscreen of defect LCD display heeft (wit of zwarte vlekken/strepen) dan dient altijd het gehele scherm vervangen te worden.",1 uur alleen op afspraak,Levenslang,€ 99.00,https://www.doctorphone.nl/reparatie-nokia-5
2605,Nokia,5,"Achter camera
","Werkt de achter camera van uw toestel niet? Gaat camera lens niet open? Heeft u problemen met flits? Bij deze reparatie wordt de kapotte  camera-unit inclusief het flits vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 69.00,https://www.doctorphone.nl/reparatie-nokia-5
2606,Nokia,5,"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de kapotte oplaad connector module vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 59.00,https://www.doctorphone.nl/reparatie-nokia-5
2607,Nokia,5,"Accu vervangen
","Laadt uw toestel niet of nauwelijks meer op? Valt het toestel vaak uit? Geeft het telkens andere percentages weer? Waarschijnlijk is dan de accu van de smartphone of tablet aan vervanging toe. Wij vervangen snel uw oude accu door een nieuw, origineel exemplaar!",1 uur alleen op afspraak,3 maanden,€ 59.00,https://www.doctorphone.nl/reparatie-nokia-5
